id	at_bats	hits
2140	316	99
2141	150	17
2142	201	10
2143	200	55
2144	450	55
2145	12	4
2146	271	86
2147	150	77
2148	450	119
2149	241	80
2150	220	51
2151	450	149
2152	365	133
2153	6	3
2154	236	66
2155	442	106
2156	188	71
2157	9	3
2158	150	76
2159	410	87
2160	191	39
2161	7	3
2162	316	53
2163	180	74
2164	150	40
2165	9	2
2166	450	242
2167	11	2
2168	424	134
2169	150	54
2170	222	98
2171	334	106
2172	150	51
2173	450	148
2174	323	121
2175	150	53
2176	450	79
2177	280	56
2178	450	134
2179	14	2
2180	450	148
2181	15	7
2182	450	228
2183	11	6
2184	6	4
2185	19	10
2186	196	46
2187	173	53
2188	450	212
2189	262	109
2190	330	59
2191	150	47
2192	150	19
2193	284	112
2194	6	4
2195	192	19
2196	413	160
2197	150	48
2198	230	58
2199	265	59
2200	150	48
2201	5	3
2202	244	55
2203	406	39
2204	265	79
2205	450	132
2206	4	0
2207	7	3
2208	208	87
2209	150	64
2210	320	112
2211	438	177
2212	352	115
2213	450	144
2214	303	58
2215	263	68
2216	150	47
2217	11	4
2218	269	71
2219	450	156
2220	150	13
2221	450	111
2222	178	93
2223	316	138
2224	0	0
2225	372	115
2226	233	112
2227	377	77
2228	9	0
2229	375	40
2230	183	40
2231	150	69
2232	441	127
2233	342	93
2234	13	6
2235	344	97
2236	179	49
2237	16	6
2238	297	74
2239	450	196
2240	20	6
2241	7	2
2242	450	216
2243	291	151
2244	434	122
2245	150	36
2246	19	13
2247	364	67
2248	291	108
2249	212	33
2250	294	98
2251	11	6
2252	19	1
2253	201	38
2254	13	1
2255	202	59
2256	450	107
2257	350	118
2258	331	93
2259	327	152
2260	450	130
2261	176	74
2262	450	149
2263	9	3
2264	12	4
2265	10	1
2266	336	111
2267	348	202
2268	150	35
2269	298	87
2270	252	59
2271	266	61
2272	10	2
2273	11	5
2274	174	53
2275	14	4
2276	230	52
2277	9	0
2278	13	5
2279	450	44
2280	450	97
2281	348	118
2282	450	152
2283	198	64
2284	450	69
2285	250	0
2286	371	119
2287	450	140
2288	420	111
2289	185	24
2290	211	29
2291	425	109
2292	244	66
2293	307	103
2294	412	93
2295	383	103
2296	7	1
2297	267	61
2298	450	145
2299	450	179
2300	409	146
2301	308	113
2302	450	157
2303	343	89
2304	150	26
2305	253	59
2306	15	6
2307	11	2
2308	16	5
2309	13	3
2310	224	51
2311	155	51
2312	435	94
2313	253	71
2314	150	61
2315	150	37
2316	287	81
2317	150	43
2318	450	114
2319	6	3
2320	15	2
2321	207	82
2322	150	43
2323	204	34
2324	407	165
2325	303	0
2326	450	158
2327	450	92
2328	449	117
2329	299	105
2330	288	55
2331	308	61
2332	11	4
2333	304	62
2334	14	9
2335	450	143
2336	7	3
2337	450	126
2338	352	85
2339	295	59
2340	8	4
2341	150	20
2342	8	3
2343	180	69
2344	4	1
2345	444	53
2346	227	77
2347	302	87
2348	292	78
2349	236	65
2350	302	101
2351	6	1
2352	258	62
2353	339	69
2354	21	9
2355	150	60
2356	389	97
2357	9	0
2358	450	168
2359	450	112
2360	201	59
2361	227	95
2362	21	8
2363	234	70
2364	318	69
2365	219	77
2366	165	25
2367	450	164
2368	344	125
2369	259	72
2370	9	6
2371	166	42
2372	389	89
2373	306	94
2374	184	50
2375	169	40
2376	221	68
2377	10	3
2378	6	1
2379	150	34
2380	182	31
2381	450	118
2382	450	110
2383	241	47
2384	450	87
2385	247	60
2386	445	125
2387	450	88
2388	269	89
2389	150	69
2390	321	113
2391	310	76
2392	450	158
2393	450	118
2394	231	105
2395	186	80
2396	150	32
2397	218	38
2398	1	0
2399	13	4
2400	350	115
2401	150	46
2402	240	49
2403	450	72
2404	403	36
2405	8	0
2406	254	74
2407	245	39
2408	255	17
2409	450	93
2410	12	5
2411	450	138
2412	160	76
2413	9	5
2414	199	55
2415	431	194
2416	411	130
2417	427	90
2418	6	3
2419	342	198
2420	291	84
2421	176	34
2422	230	106
2423	315	100
2424	150	42
2425	450	185
2426	4	0
2427	7	1
2428	415	112
2429	154	51
2430	247	98
2431	179	50
2432	4	3
2433	14	3
2434	285	115
2435	429	72
2436	204	86
2437	325	139
2438	450	178
2439	176	59
2440	422	160
2441	450	157
2442	446	177
2443	6	0
2444	150	45
2445	201	17
2446	17	6
2447	167	43
2448	150	26
2449	150	42
2450	379	109
2451	450	184
2452	16	4
2453	17	9
2454	150	54
2455	450	107
2456	353	103
2457	280	53
2458	150	56
2459	377	125
2460	373	72
2461	259	135
2462	450	140
2463	450	142
2464	292	97
2465	3	0
2466	363	92
2467	401	106
2468	270	72
2469	220	83
2470	345	68
2471	263	81
2472	10	2
2473	150	65
2474	293	64
2475	209	76
2476	328	145
2477	226	84
2478	450	150
2479	225	55
2480	15	5
2481	12	3
2482	303	140
2483	303	111
2484	314	139
2485	12	4
2486	271	76
2487	205	79
2488	439	163
2489	11	3
2490	401	51
2491	440	110
2492	9	2
2493	290	114
2494	17	4
2495	183	43
2496	410	216
2497	450	133
2498	150	43
2499	188	57
2500	334	108
2501	450	133
2502	386	153
2503	165	67
2504	10	3
2505	150	34
2506	179	63
2507	377	119
2508	152	57
2509	314	64
2510	7	5
2511	199	75
2512	450	80
2513	311	99
2514	267	108
2515	150	56
2516	252	52
2517	368	71
2518	167	18
2519	275	127
2520	10	2
2521	450	119
2522	450	235
2523	0	0
2524	13	3
2525	150	65
2526	150	53
2527	238	83
2528	18	6
2529	450	9
2530	3	2
2531	260	55
2532	150	40
2533	332	159
2534	158	31
2535	150	54
2536	150	25
2537	150	52
2538	150	33
2539	222	50
2540	10	2
2541	335	51
2542	376	114
2543	201	113
2544	12	3
2545	336	116
2546	335	129
2547	450	136
2548	150	39
2549	397	104
2550	230	55
2551	450	108
2552	252	55
2553	267	122
2554	348	166
2555	14	4
2556	450	185
2557	304	77
2558	11	1
2559	10	3
2560	450	111
2561	150	50
2562	450	97
2563	155	82
2564	423	133
2565	6	2
2566	374	138
2567	256	69
2568	13	2
2569	228	48
2570	16	1
2571	269	48
2572	8	5
2573	8	4
2574	450	109
2575	227	105
2576	238	79
2577	282	37
2578	450	96
2579	296	99
2580	450	134
2581	280	134
2582	372	163
2583	14	3
2584	450	135
2585	209	52
2586	5	1
2587	190	42
2588	150	33
2589	200	77
2590	315	72
2591	428	185
2592	449	105
2593	11	4
2594	11	3
2595	10	4
2596	150	42
2597	421	106
2598	375	95
2599	13	2
2600	406	159
2601	160	21
2602	154	75
2603	150	43
2604	245	83
2605	150	27
2606	150	49
2607	11	4
2608	450	128
2609	238	71
2610	243	93
2611	167	38
2612	297	71
2613	12	0
2614	264	81
2615	305	124
2616	8	2
2617	450	177
2618	150	55
2619	243	52
2620	14	5
2621	9	3
2622	366	112
2623	184	69
2624	175	58
2625	13	3
2626	299	111
2627	7	5
2628	382	95
2629	175	35
2630	10	1
2631	3	0
2632	450	129
2633	16	7
2634	450	93
2635	150	38
2636	150	46
2637	373	87
2638	428	131
2639	305	101
2640	450	61
2641	150	55
2642	450	103
2643	326	76
2644	182	29
2645	221	79
2646	415	159
2647	400	118
2648	206	77
2649	7	1
2650	192	46
2651	193	69
2652	8	1
2653	286	55
2654	168	42
2655	281	22
2656	357	89
2657	450	169
2658	249	63
2659	150	54
2660	450	205
2661	435	116
2662	24	6
2663	11	5
2664	230	46
2665	190	90
2666	150	55
2667	7	2
2668	450	113
2669	11	3
2670	8	5
2671	0	0
2672	227	87
2673	3	0
2674	150	60
2675	450	164
2676	273	47
2677	450	209
2678	299	97
2679	186	67
2680	349	88
2681	450	153
2682	190	85
2683	175	55
2684	270	80
2685	9	5
2686	187	43
2687	312	72
2688	422	140
2689	21	6
2690	10	3
2691	243	66
2692	267	124
2693	382	123
2694	450	59
2695	380	117
2696	6	2
2697	191	74
2698	229	37
2699	343	59
2700	258	72
2701	443	159
2702	221	67
2703	150	58
2704	0	0
2705	341	71
2706	411	196
2707	4	0
2708	450	141
2709	320	126
2710	349	103
2711	450	95
2712	230	82
2713	421	140
2714	401	65
2715	447	109
2716	329	143
2717	19	5
2718	150	39
2719	150	50
2720	283	74
2721	3	0
2722	150	66
2723	15	5
2724	2	0
2725	170	26
2726	157	57
2727	375	169
2728	419	130
2729	425	21
2730	379	73
2731	355	144
2732	402	66
2733	305	143
2734	362	107
2735	276	51
2736	182	51
2737	450	150
2738	424	9
2739	272	94
2740	14	7
2741	216	54
2742	217	61
2743	255	91
2744	427	146
2745	445	32
2746	150	17
2747	349	99
2748	14	3
2749	150	23
2750	219	57
2751	450	99
2752	331	86
2753	262	76
2754	16	3
2755	150	46
2756	295	90
2757	450	243
2758	10	1
2759	15	9
2760	263	76
2761	412	109
2762	306	88
2763	6	2
2764	326	88
2765	318	83
2766	450	55
2767	345	99
2768	156	31
2769	150	66
2770	150	28
2771	9	4
2772	235	38
2773	295	73
2774	150	30
2775	369	105
2776	328	141
2777	300	66
2778	450	224
2779	306	109
2780	368	108
2781	254	85
2782	150	43
2783	433	202
2784	357	152
2785	192	26
2786	362	132
2787	286	63
2788	184	23
2789	342	121
2790	10	2
2791	150	75
2792	384	162
2793	448	56
2794	341	109
2795	441	188
2796	378	73
2797	437	171
2798	450	136
2799	170	58
2800	150	24
2801	5	4
2802	150	48
2803	221	66
2804	12	2
2805	150	25
2806	4	2
2807	11	3
2808	11	2
2809	450	154
2810	12	6
2811	341	159
2812	10	1
2813	150	40
2814	9	0
2815	11	4
2816	450	121
2817	196	72
2818	17	9
2819	150	23
2820	363	128
2821	436	181
2822	378	128
2823	266	70
2824	360	159
2825	217	59
2826	439	158
2827	213	14
2828	403	95
2829	150	48
2830	15	5
2831	8	1
2832	215	60
2833	18	5
2834	328	87
2835	167	74
2836	450	52
2837	320	109
2838	230	22
2839	450	49
2840	11	2
2841	10	4
2842	340	133
2843	207	71
2844	450	113
2845	437	175
2846	12	8
2847	150	41
2848	291	39
2849	11	2
2850	336	72
2851	12	6
2852	450	147
2853	405	173
2854	337	67
2855	164	41
2856	378	56
2857	347	134
2858	333	26
2859	404	87
2860	206	62
2861	6	1
2862	247	0
2863	370	63
2864	283	62
2865	12	1
2866	150	25
2867	238	90
2868	150	32
2869	236	85
2870	336	141
2871	10	2
2872	250	72
2873	426	125
2874	450	252
2875	326	125
2876	283	2
2877	150	31
2878	150	37
2879	253	90
2880	443	60
2881	150	44
2882	450	131
2883	8	3
2884	327	165
2885	242	79
2886	450	192
2887	396	107
2888	374	150
2889	228	67
2890	17	7
2891	167	42
2892	210	18
2893	291	102
2894	334	77
2895	404	55
2896	21	9
2897	13	2
2898	302	39
2899	251	99
2900	374	95
2901	8	0
2902	15	5
2903	448	152
2904	248	97
2905	356	155
2906	7	4
2907	150	31
2908	375	51
2909	14	6
2910	258	75
2911	450	83
2912	2	1
2913	150	69
2914	17	5
2915	236	140
2916	340	52
2917	150	41
2918	225	89
2919	426	109
2920	428	157
2921	6	0
2922	400	200
2923	450	118
2924	375	117
2925	150	30
2926	204	71
2927	7	0
2928	450	84
2929	232	79
2930	14	6
2931	391	103
2932	10	2
2933	447	165
2934	16	6
2935	449	192
2936	239	71
2937	330	110
2938	305	132
2939	267	57
2940	261	138
2941	182	105
2942	243	104
2943	13	3
2944	14	2
2945	369	93
2946	12	2
2947	11	7
2948	352	64
2949	311	102
2950	11	3
2951	450	122
2952	223	75
2953	292	89
2954	347	68
2955	6	2
2956	16	7
2957	15	6
2958	356	117
2959	190	67
2960	15	5
2961	6	3
2962	248	81
2963	370	49
2964	3	1
2965	315	85
2966	394	113
2967	295	92
2968	209	53
2969	4	0
2970	351	96
2971	150	54
2972	201	63
2973	20	7
2974	150	60
2975	450	160
2976	150	37
2977	433	142
2978	239	23
2979	447	100
2980	432	73
2981	450	162
2982	450	99
2983	249	107
2984	410	142
2985	402	213
2986	450	95
2987	346	118
2988	450	45
2989	150	64
2990	212	34
2991	6	3
2992	9	1
2993	7	2
2994	244	60
2995	450	153
2996	388	130
2997	403	179
2998	150	54
2999	237	61
3000	360	142
3001	248	51
3002	240	57
3003	10	5
3004	450	63
3005	150	51
3006	14	6
3007	450	133
3008	391	157
3009	14	7
3010	5	1
3011	324	56
3012	194	46
3013	13	5
3014	14	5
3015	150	58
3016	150	14
3017	6	2
3018	450	88
3019	404	136
3020	409	129
3021	278	77
3022	302	12
3023	20	2
3024	167	56
3025	266	50
3026	150	30
3027	450	121
3028	215	34
3029	450	71
3030	150	20
3031	284	86
3032	226	90
3033	10	7
3034	344	147
3035	150	51
3036	332	93
3037	450	131
3038	162	31
3039	415	112
3040	16	3
3041	150	50
3042	158	42
3043	150	33
3044	154	51
3045	362	90
3046	298	116
3047	176	26
3048	393	181
3049	10	0
3050	261	61
3051	450	80
3052	231	59
3053	150	43
3054	186	76
3055	232	47
3056	450	53
3057	410	204
3058	184	58
3059	179	52
3060	13	4
3061	277	82
3062	174	54
3063	159	76
3064	150	59
3065	150	33
3066	450	129
3067	398	148
3068	450	175
3069	450	170
3070	220	56
3071	398	129
3072	447	111
3073	285	167
3074	306	86
3075	150	63
3076	175	34
3077	224	87
3078	450	173
3079	150	32
3080	189	28
3081	150	43
3082	418	133
3083	441	127
3084	334	99
3085	433	78
3086	319	110
3087	450	73
3088	344	103
3089	12	3
3090	217	61
3091	150	48
3092	450	86
3093	450	173
3094	285	64
3095	11	2
3096	450	224
3097	371	130
3098	224	30
3099	229	71
3100	282	114
3101	246	83
3102	153	61
3103	335	93
3104	150	54
3105	12	7
3106	265	91
3107	16	6
3108	297	82
3109	450	110
3110	297	75
3111	291	109
3112	0	0
3113	14	4
3114	174	53
3115	15	6
3116	450	137
3117	155	58
3118	421	98
3119	290	103
3120	329	85
3121	340	97
3122	450	127
3123	450	197
3124	293	104
3125	420	117
3126	8	3
3127	150	33
3128	257	120
3129	213	55
3130	229	103
3131	450	220
3132	271	94
3133	341	51
3134	450	185
3135	306	43
3136	377	56
3137	450	182
3138	450	182
3139	7	2
3140	240	41
3141	339	115
3142	324	58
3143	167	41
3144	296	119
3145	239	5
3146	450	58
3147	439	88
3148	450	160
3149	8	2
3150	398	140
3151	450	143
3152	450	83
3153	150	41
3154	20	2
3155	450	198
3156	150	61
3157	329	83
3158	150	56
3159	450	48
3160	302	119
3161	150	61
3162	267	66
3163	357	20
3164	394	125
3165	417	175
3166	1	0
3167	432	195
3168	350	135
3169	150	31
3170	450	182
3171	275	82
3172	282	120
3173	204	59
3174	356	58
3175	217	63
3176	150	58
3177	450	181
3178	441	40
3179	450	211
3180	150	40
3181	450	176
3182	8	4
3183	450	29
3184	293	105
3185	450	156
3186	450	120
3187	150	24
3188	0	0
3189	450	22
3190	285	113
3191	150	32
3192	415	50
3193	338	77
3194	430	112
3195	232	120
3196	210	80
3197	222	75
3198	150	44
3199	330	70
3200	365	89
3201	8	4
3202	250	80
3203	7	1
3204	4	1
3205	10	4
3206	406	129
3207	267	81
3208	259	35
3209	419	197
3210	335	26
3211	388	20
3212	450	263
3213	169	80
3214	342	82
3215	450	140
3216	353	146
3217	150	62
3218	229	70
3219	263	86
3220	286	67
3221	241	62
3222	11	2
3223	304	59
3224	277	81
3225	13	5
3226	194	58
3227	450	222
3228	8	1
3229	381	142
3230	450	155
3231	321	96
3232	11	3
3233	261	66
3234	10	0
3235	341	114
3236	335	95
3237	342	115
3238	403	95
3239	150	51
3240	214	82
3241	306	94
3242	365	23
3243	203	11
3244	14	5
3245	150	37
3246	322	122
3247	217	95
3248	17	7
3249	221	37
3250	295	105
3251	9	3
3252	12	0
3253	315	89
3254	263	91
3255	229	82
3256	10	3
3257	152	66
3258	169	36
3259	268	49
3260	178	22
3261	150	49
3262	170	52
3263	441	189
3264	3	2
3265	5	2
3266	150	53
3267	176	19
3268	330	107
3269	150	51
3270	347	115
3271	11	3
3272	450	157
3273	344	116
3274	330	121
3275	299	94
3276	296	59
3277	12	0
3278	205	52
3279	14	0
3280	10	4
3281	450	160
3282	8	0
3283	345	133
3284	150	74
3285	11	1
3286	450	142
3287	170	76
3288	18	2
3289	257	85
3290	14	4
3291	450	172
3292	414	121
3293	13	4
3294	312	114
3295	450	184
3296	150	50
3297	450	127
3298	317	131
3299	150	38
3300	195	73
3301	412	116
3302	450	160
3303	251	67
3304	363	160
3305	427	141
3306	8	1
3307	450	89
3308	438	144
3309	428	96
3310	448	129
3311	171	48
3312	150	42
3313	332	90
3314	358	156
3315	231	66
3316	415	112
3317	265	61
3318	228	46
3319	8	4
3320	9	5
3321	305	46
3322	212	71
3323	150	59
3324	17	9
3325	246	75
3326	166	77
3327	307	143
3328	341	102
3329	450	120
3330	20	4
3331	12	1
3332	268	23
3333	12	6
3334	374	150
3335	258	95
3336	450	61
3337	186	41
3338	150	53
3339	450	126
3340	450	159
3341	442	104
3342	374	151
3343	348	95
3344	150	21
3345	151	13
3346	10	3
3347	150	29
3348	9	3
3349	305	132
3350	450	118
3351	364	178
3352	19	6
3353	308	151
3354	311	116
3355	246	58
3356	150	27
3357	437	134
3358	342	82
3359	5	2
3360	150	49
3361	11	6
3362	206	41
3363	342	103
3364	450	59
3365	17	1
3366	150	55
3367	189	70
3368	410	142
3369	321	22
3370	450	143
3371	447	186
3372	4	1
3373	173	46
3374	15	7
3375	165	43
3376	150	61
3377	319	29
3378	321	82
3379	354	45
3380	150	44
3381	18	7
3382	17	9
3383	445	116
3384	346	91
3385	7	4
3386	370	141
3387	21	4
3388	450	158
3389	333	111
3390	312	33
3391	258	40
3392	361	71
3393	450	136
3394	269	136
3395	263	90
3396	357	127
3397	5	3
3398	355	123
3399	150	34
3400	265	74
3401	450	102
3402	450	89
3403	450	145
3404	190	65
3405	150	45
3406	20	1
3407	6	1
3408	7	4
3409	450	76
3410	150	35
3411	10	2
3412	150	69
3413	450	130
3414	259	90
3415	450	219
3416	218	83
3417	150	61
3418	450	54
3419	392	125
3420	150	35
3421	285	81
3422	450	92
3423	450	123
3424	258	90
3425	235	30
3426	150	21
3427	366	74
3428	450	119
3429	188	52
3430	17	5
3431	422	81
3432	384	153
3433	324	79
3434	150	55
3435	6	1
3436	315	82
3437	332	155
3438	450	116
3439	183	48
3440	450	116
3441	150	31
3442	150	34
3443	337	79
3444	340	121
3445	382	42
3446	450	181
3447	450	113
3448	450	113
3449	216	60
3450	150	35
3451	214	62
3452	450	133
3453	180	85
3454	450	69
3455	196	17
3456	245	55
3457	307	131
3458	269	51
3459	240	60
3460	313	65
3461	12	1
3462	450	103
3463	10	2
3464	164	39
3465	376	140
3466	411	124
3467	242	47
3468	150	32
3469	165	32
3470	12	4
3471	150	81
3472	152	41
3473	298	34
3474	450	115
3475	450	159
3476	259	59
3477	186	38
3478	450	85
3479	177	47
3480	450	55
3481	417	132
3482	307	173
3483	412	82
3484	363	119
3485	450	174
3486	4	1
3487	450	55
3488	304	102
3489	299	45
3490	222	92
3491	150	30
3492	450	184
3493	441	99
3494	342	189
3495	210	42
3496	317	107
3497	358	176
3498	10	2
3499	244	87
3500	150	59
3501	253	53
3502	297	60
3503	172	59
3504	150	43
3505	365	70
3506	150	75
3507	248	94
3508	15	4
3509	16	7
3510	403	171
3511	159	43
3512	150	60
3513	237	73
3514	298	75
3515	163	16
3516	225	26
3517	0	0
3518	18	1
3519	285	107
3520	450	66
3521	6	2
3522	437	195
3523	224	39
3524	304	92
3525	240	74
3526	435	78
3527	327	154
3528	150	47
3529	393	210
3530	255	79
3531	314	92
3532	7	3
3533	366	74
3534	450	111
3535	5	0
3536	193	48
3537	150	46
3538	340	103
3539	279	85
3540	344	100
3541	10	0
3542	150	69
3543	310	120
3544	14	6
3545	371	151
3546	301	68
3547	150	51
3548	442	135
3549	150	53
3550	450	87
3551	226	67
3552	241	58
3553	368	116
3554	419	97
3555	8	2
3556	450	69
3557	163	43
3558	8	2
3559	337	105
3560	342	56
3561	379	178
3562	414	119
3563	238	58
3564	10	2
3565	150	51
3566	321	41
3567	150	25
3568	416	89
3569	273	79
3570	408	166
3571	445	82
3572	150	20
3573	261	61
3574	11	2
3575	150	45
3576	450	203
3577	450	160
3578	427	114
3579	375	136
3580	150	36
3581	450	91
3582	150	36
3583	150	56
3584	150	47
3585	450	30
3586	450	60
3587	21	6
3588	394	122
3589	155	63
3590	2	1
3591	201	65
3592	8	6
3593	150	54
3594	330	50
3595	150	33
3596	6	0
3597	3	2
3598	11	4
3599	173	24
3600	5	2
3601	310	175
3602	150	62
3603	223	13
3604	344	133
3605	14	5
3606	8	2
3607	12	3
3608	150	43
3609	364	82
3610	272	53
3611	330	139
3612	401	183
3613	150	31
3614	393	66
3615	341	139
3616	175	58
3617	187	68
3618	6	1
3619	297	32
3620	345	108
3621	387	141
3622	186	34
3623	11	1
3624	360	99
3625	334	51
3626	230	88
3627	7	2
3628	295	26
3629	295	73
3630	14	7
3631	388	56
3632	156	35
3633	14	3
3634	10	4
3635	184	50
3636	199	67
3637	8	2
3638	185	77
3639	297	110
3640	150	44
3641	347	130
3642	450	158
3643	150	29
3644	450	126
3645	305	126
3646	305	59
3647	15	6
3648	450	159
3649	9	2
3650	154	42
3651	8	1
3652	404	141
3653	450	129
3654	174	73
3655	450	99
3656	150	22
3657	150	81
3658	386	69
3659	361	90
3660	385	87
3661	450	202
3662	179	57
3663	257	73
3664	6	4
3665	8	1
3666	150	45
3667	170	11
3668	441	172
3669	450	165
3670	223	39
3671	430	41
3672	217	76
3673	301	115
3674	337	86
3675	316	82
3676	9	1
3677	150	69
3678	186	53
3679	212	85
3680	227	38
3681	312	144
3682	294	76
3683	366	87
3684	450	112
3685	347	83
3686	231	74
3687	3	0
3688	150	33
3689	22	8
3690	365	104
3691	450	156
3692	7	0
3693	150	47
3694	450	80
3695	11	4
3696	184	76
3697	150	34
3698	399	95
3699	202	74
3700	150	60
3701	0	0
3702	15	4
3703	150	21
3704	150	27
3705	150	18
3706	14	1
3707	8	0
3708	201	120
3709	246	54
3710	180	44
3711	150	43
3712	450	162
3713	434	113
3714	164	52
3715	4	2
3716	241	91
3717	368	107
3718	9	1
3719	11	5
3720	339	129
3721	180	41
3722	307	134
3723	332	47
3724	406	105
3725	9	5
3726	439	11
3727	450	274
3728	450	159
3729	150	64
3730	416	170
3731	450	164
3732	327	159
3733	150	39
3734	278	56
3735	175	57
3736	5	1
3737	355	135
3738	328	81
3739	450	113
3740	310	100
3741	315	70
3742	450	150
3743	450	98
3744	200	109
3745	217	75
3746	20	6
3747	16	3
3748	450	224
3749	235	35
3750	450	171
3751	321	100
3752	450	156
3753	150	41
3754	386	145
3755	245	80
3756	189	60
3757	20	7
3758	169	47
3759	450	145
3760	450	129
3761	150	50
3762	160	48
3763	166	64
3764	158	27
3765	450	119
3766	221	56
3767	12	7
3768	412	78
3769	398	134
3770	306	155
3771	19	13
3772	450	121
3773	150	67
3774	450	121
3775	5	2
3776	192	75
3777	371	97
3778	293	118
3779	161	41
3780	256	57
3781	280	73
3782	251	107
3783	289	112
3784	203	44
3785	5	2
3786	12	4
3787	150	94
3788	379	150
3789	450	156
3790	225	41
3791	348	136
3792	8	2
3793	320	79
3794	3	1
3795	405	116
3796	9	2
3797	309	148
3798	311	126
3799	150	52
3800	207	46
3801	222	48
3802	216	35
3803	7	3
3804	450	235
3805	173	48
3806	14	4
3807	329	89
3808	364	35
3809	310	63
3810	292	83
3811	195	14
3812	199	63
3813	226	66
3814	150	46
3815	442	119
3816	158	26
3817	287	50
3818	249	70
3819	407	216
3820	150	66
3821	150	42
3822	376	104
3823	287	60
3824	228	82
3825	450	151
3826	347	82
3827	249	57
3828	409	123
3829	16	7
3830	11	4
3831	150	54
3832	150	39
3833	410	185
3834	288	96
3835	432	134
3836	150	50
3837	416	152
3838	150	52
3839	15	2
3840	150	25
3841	7	3
3842	15	5
3843	12	7
3844	10	4
3845	181	40
3846	159	44
3847	11	4
3848	306	66
3849	150	42
3850	293	81
3851	150	22
3852	418	60
3853	14	8
3854	150	52
3855	360	137
3856	8	0
3857	9	0
3858	450	72
3859	13	2
3860	419	137
3861	5	3
3862	150	47
3863	150	23
3864	300	127
3865	268	58
3866	16	7
3867	393	127
3868	450	166
3869	231	79
3870	12	2
3871	2	0
3872	344	134
3873	450	154
3874	331	140
3875	450	130
3876	11	2
3877	150	39
3878	150	32
3879	150	49
3880	284	49
3881	445	142
3882	9	1
3883	9	1
3884	239	81
3885	450	172
3886	380	142
3887	407	210
3888	304	82
3889	150	58
3890	7	1
3891	9	0
3892	263	93
3893	11	2
3894	205	33
3895	398	159
3896	312	58
3897	450	150
3898	354	150
3899	1	0
3900	3	0
3901	199	75
3902	4	1
3903	306	48
3904	10	4
3905	12	1
3906	17	6
3907	348	79
3908	450	62
3909	150	50
3910	150	49
3911	450	129
3912	12	3
3913	277	46
3914	182	60
3915	150	57
3916	450	148
3917	200	47
3918	450	161
3919	312	95
3920	450	157
3921	447	127
3922	271	101
3923	150	31
3924	150	73
3925	4	3
3926	411	107
3927	237	22
3928	261	92
3929	307	123
3930	251	78
3931	6	2
3932	2	1
3933	151	38
3934	262	66
3935	4	1
3936	375	36
3937	450	125
3938	9	1
3939	150	48
3940	372	107
3941	4	0
3942	200	66
3943	151	64
3944	450	62
3945	8	4
3946	416	173
3947	7	2
3948	14	3
3949	431	107
3950	157	47
3951	296	110
3952	6	4
3953	168	63
3954	244	87
3955	300	101
3956	220	44
3957	12	4
3958	323	149
3959	264	105
3960	319	104
3961	450	110
3962	450	142
3963	11	5
3964	450	183
3965	272	83
3966	8	0
3967	450	184
3968	438	185
3969	157	25
3970	150	36
3971	15	4
3972	306	102
3973	10	3
3974	153	44
3975	150	58
3976	184	70
3977	307	78
3978	150	49
3979	150	40
3980	246	97
3981	450	52
3982	319	147
3983	358	117
3984	2	0
3985	4	0
3986	150	51
3987	279	86
3988	17	3
3989	150	33
3990	240	112
3991	354	79
3992	4	2
3993	150	72
3994	16	6
3995	401	56
3996	320	91
3997	395	122
3998	406	100
3999	9	4
4000	196	45
4001	270	75
4002	10	1
4003	314	123
4004	450	179
4005	305	80
4006	358	88
4007	215	88
4008	450	61
4009	18	4
4010	322	151
4011	277	89
4012	437	163
4013	217	70
4014	450	64
4015	450	65
4016	312	43
4017	205	54
4018	445	72
4019	450	191
4020	302	105
4021	309	96
4022	15	0
4023	450	63
4024	2	2
4025	375	161
4026	206	103
4027	235	76
4028	150	77
4029	176	57
4030	161	47
4031	196	45
4032	319	179
4033	167	50
4034	15	3
4035	316	87
4036	165	77
4037	291	80
4038	17	10
4039	370	135
4040	288	103
4041	351	108
4042	4	0
4043	412	163
4044	256	110
4045	304	68
4046	450	211
4047	369	146
4048	150	66
4049	150	52
4050	10	3
4051	342	47
4052	7	3
4053	450	165
4054	150	36
4055	287	127
4056	257	111
4057	301	144
4058	164	54
4059	150	45
4060	150	42
4061	410	136
4062	414	162
4063	150	29
4064	371	106
4065	185	25
4066	447	62
4067	318	89
4068	7	3
4069	183	58
4070	150	41
4071	14	2
4072	8	2
4073	450	80
4074	338	133
4075	2	1
4076	371	156
4077	9	1
4078	281	94
4079	244	73
4080	381	39
4081	308	132
4082	450	155
4083	207	48
4084	325	147
4085	176	78
4086	150	36
4087	450	156
4088	352	64
4089	15	4
4090	396	85
4091	10	2
4092	171	30
4093	361	165
4094	184	80
4095	255	120
4096	6	1
4097	24	2
4098	4	2
4099	150	51
4100	450	125
4101	227	94
4102	10	4
4103	450	55
4104	10	4
4105	266	84
4106	321	89
4107	222	70
4108	220	62
4109	4	1
4110	450	98
4111	16	1
4112	11	4
4113	239	110
4114	450	85
4115	342	93
4116	288	86
4117	302	155
4118	385	25
4119	450	120
4120	293	48
4121	247	82
4122	274	73
4123	312	113
4124	450	121
4125	150	34
4126	386	151
4127	10	3
4128	300	163
4129	150	13
4130	250	51
4131	406	67
4132	285	73
4133	246	96
4134	4	2
4135	450	105
4136	450	115
4137	450	96
